include,geographic_scale,study_area,specific_area,taxonomic_resolution,taxonomic_unit_revised,kingdom,phylum,class,order,family,genus,ecosystem,realm,information_source,gradient,position,measurement_type,observation,startperiod_orig,startperiod_startyear,startperiod_endyear,startperiod_midyear,endperiod_orig,endperiod_startyear,endperiod_endyear,endperiod_midyear,n_years,n_years_midyear,number_of_censuses,magnitude_of_shift,unit_of_shift,azimuth_of_shift,shift_tested,shift_significant,data_cleaning,modelling_conducted,other_effects,shift_source,language,reference_no,publication_id,doi,authors,article_title,publication_year,source_title,data_section,notes,lat_mean,comment,edit_info,recorder_name
1,entire_japan,Japan,Japan,class-level,Holothuroidea spp.,Animalia,Echinodermata,Holothuroidea,NA,NA,NA,marine,marine,fishery statistics,longitude,centroid,abundance_catchlandings,abundance,1894,1894,1894,1894,2021,2021,2021,2021,128,127,108,0.38293219678124063,km/year,32.446101594576476,yes,no,yes,yes,no,estimated,en,E_jgm2,Watari et al. 2024,10.3389/fmars.2024.1265907,"S. Watari, S. Takemura, H. Oyaizu",Charting and analyzing the catch distribution of Japan's coastal fisheries resources based on centennial statistics,2024,Frontiers in Marine Science,Table S1,shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in sup. table s1. the significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.,32,na,na,Jorge
1,entire_japan,Japan,Japan,genus,Meretrix spp.,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Meretrix,marine,marine,fishery statistics,longitude,centroid,abundance_catchlandings,abundance,1894,1894,1894,1894,2006,2006,2006,2006,113,112,104,-1.2356009481075678,km/year,31.046294551064875,yes,yes,yes,yes,no,estimated,en,E_jgm2,Watari et al. 2024,10.3389/fmars.2024.1265907,"S. Watari, S. Takemura, H. Oyaizu",Charting and analyzing the catch distribution of Japan's coastal fisheries resources based on centennial statistics,2024,Frontiers in Marine Science,Table S1,shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in sup. table s1. the significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.,32,na,na,Jorge
1,entire_japan,Japan,Japan,genus,Ruditapes spp.,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,marine,marine,fishery statistics,longitude,centroid,abundance_catchlandings,abundance,1909,1909,1909,1909,2021,2021,2021,2021,113,112,104,-1.543071820126274,km/year,349.77916372189975,yes,yes,yes,yes,no,estimated,en,E_jgm2,Watari et al. 2024,10.3389/fmars.2024.1265907,"S. Watari, S. Takemura, H. Oyaizu",Charting and analyzing the catch distribution of Japan's coastal fisheries resources based on centennial statistics,2024,Frontiers in Marine Science,Table S1,shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in sup. table s1. the significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.,32,na,na,Jorge
1,entire_japan,Japan,Japan,order,Octopoda,Animalia,Mollusca,Cephalopoda,Octopoda,NA,NA,marine,marine,fishery statistics,longitude,centroid,abundance_catchlandings,abundance,1894,1894,1894,1894,2021,2021,2021,2021,128,127,128,2.550066576474766,km/year,22.34944645780115,yes,yes,yes,yes,no,estimated,en,E_jgm2,Watari et al. 2024,10.3389/fmars.2024.1265907,"S. Watari, S. Takemura, H. Oyaizu",Charting and analyzing the catch distribution of Japan's coastal fisheries resources based on centennial statistics,2024,Frontiers in Marine Science,Table S1,shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in sup. table s1. the significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.,32,na,na,Jorge
1,entire_japan,Japan,Japan,genus,Haliotis spp.,Animalia,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,marine,marine,fishery statistics,longitude,centroid,abundance_catchlandings,abundance,1894,1894,1894,1894,2021,2021,2021,2021,128,127,125,-1.706917977979209,km/year,12.230863325275322,yes,yes,yes,yes,no,estimated,en,E_jgm2,Watari et al. 2024,10.3389/fmars.2024.1265907,"S. Watari, S. Takemura, H. Oyaizu",Charting and analyzing the catch distribution of Japan's coastal fisheries resources based on centennial statistics,2024,Frontiers in Marine Science,Table S1,shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in sup. table s1. the significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.,32,na,na,Jorge
1,entire_japan,Japan,Japan,species,Turbo cornutus,Animalia,Mollusca,Gastropoda,Trochida,Turbinidae,Turbo,marine,marine,fishery statistics,longitude,centroid,abundance_catchlandings,abundance,1915,1915,1915,1915,2021,2021,2021,2021,107,106,104,-0.5661475085446891,km/year,52.977118570884556,yes,yes,yes,yes,no,estimated,en,E_jgm2,Watari et al. 2024,10.3389/fmars.2024.1265907,"S. Watari, S. Takemura, H. Oyaizu",Charting and analyzing the catch distribution of Japan's coastal fisheries resources based on centennial statistics,2024,Frontiers in Marine Science,Table S1,shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in sup. table s1. the significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.,32,na,na,Jorge
1,entire_japan,Japan,Japan,genus,Undaria spp.,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae,Undaria,marine,marine,fishery statistics,longitude,centroid,abundance_catchlandings,abundance,1922,1922,1922,1922,2006,2006,2006,2006,85,84,82,-0.9031050669136438,km/year,201.92117135396245,yes,yes,yes,yes,no,estimated,en,E_jgm2,Watari et al. 2024,10.3389/fmars.2024.1265907,"S. Watari, S. Takemura, H. Oyaizu",Charting and analyzing the catch distribution of Japan's coastal fisheries resources based on centennial statistics,2024,Frontiers in Marine Science,Table S1,shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in sup. table s1. the significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.,32,na,na,Jorge
1,entire_japan,Japan,Japan,family,Gelidiaceae spp.,Plantae,Rhodophyta,Florideophyceae ,Gelidiales ,Gelidiaceae,NA,marine,marine,fishery statistics,longitude,centroid,abundance_catchlandings,abundance,1894,1894,1894,1894,2006,2006,2006,2006,113,112,105,-1.1516559401203414,km/year,235.41121426732997,yes,yes,yes,yes,no,estimated,en,E_jgm2,Watari et al. 2024,10.3389/fmars.2024.1265907,"S. Watari, S. Takemura, H. Oyaizu",Charting and analyzing the catch distribution of Japan's coastal fisheries resources based on centennial statistics,2024,Frontiers in Marine Science,Table S1,shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in sup. table s1. the significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.,32,na,na,Jorge
1,subprefectural,Hokkaido,Daisetsuzan National Park,species,Sasa kurilensis,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Sasa,alpine,terrestrial,remote sensing,elevation,leading edge,abundance,abundance,1977,1977,1977,1977,2012,2012,2012,2012,35,35,2,-0.08571428571428572,m/year,NA,no,na,no,no,no,estimated,en,E0029,Winkler et al. 2016,10.1007/s11258-016-0649-y,"Winkler, DE; Amagai, Y; Huxman, TE; Kaneko, M; Kudo, G",Seasonal dry-down rates and high stress tolerance promote bamboo invasion above and below treeline,2016,Plant Ecology,Table 1,the shift represents change in abundance-weighted mean elevation calculated based on values shown in table 1. values for elevation 1300-1700m were used. significance testing was not conducted because it is not possible with this type of data sampling.,NA,na,"although remote sensing analysis not conducted in a census style like field resurveys, number of censuses was edited from 1 to 2 considering that the census was conducted on the start and end year.",Sakiyama
1,subcontinental,East Asia,East China,species,Acropora hyacinthus,Animalia,Cnidaria,Hexacorallia,Scleractinia,Acroporidae,Acropora,marine,marine,literature and specimens,latitude,leading edge,occurrence_presonly,occurrence,1965-1977,1965,1977,1971,1988-1995,1988,1995,1991.5,na,20.5,NA,13,km/year,NA,no,na,no,no,na,stated,en,E1667,Yamano et al. 2011,10.1029/2010GL046474,"Yamano, H; Sugihara, K; Nomura, K",Rapid poleward range expansion of tropical reef corals in response to rising sea surface temperatures,2011,Geophysical Research Letters,Fig. 2,shifts provided as minimum estimates of expansion rates over the period,NA,na,na,Jorge
1,subcontinental,East Asia,East China,species,Acropora hyacinthus,Animalia,Cnidaria,Hexacorallia,Scleractinia,Acroporidae,Acropora,marine,marine,literature and specimens,latitude,leading edge,occurrence_presonly,occurrence,1988-1995,1988,1995,1991.5,1999-2010,1999,2010,2004.5,na,13,NA,5,km/year,NA,no,na,no,no,na,stated,en,E1667,Yamano et al. 2011,10.1029/2010GL046474,"Yamano, H; Sugihara, K; Nomura, K",Rapid poleward range expansion of tropical reef corals in response to rising sea surface temperatures,2011,Geophysical Research Letters,Fig. 2,shifts provided as minimum estimates of expansion rates over the period,NA,na,na,Jorge
1,entire_japan,Japan,Pacific coast,species,Acropora hyacinthus,Animalia,Cnidaria,Hexacorallia,Scleractinia,Acroporidae,Acropora,marine,marine,literature and specimens,latitude,leading edge,occurrence_presonly,occurrence,1965-1977,1965,1977,1971,1988-1995,1988,1995,1991.5,na,20.5,NA,0,km/year,NA,no,na,no,no,na,stated,en,E1667,Yamano et al. 2011,10.1029/2010GL046474,"Yamano, H; Sugihara, K; Nomura, K",Rapid poleward range expansion of tropical reef corals in response to rising sea surface temperatures,2011,Geophysical Research Letters,Fig. 2,shifts provided as minimum estimates of expansion rates over the period,NA,na,na,Jorge
1,entire_japan,Japan,Pacific coast,species,Acropora hyacinthus,Animalia,Cnidaria,Hexacorallia,Scleractinia,Acroporidae,Acropora,marine,marine,literature and specimens,latitude,leading edge,occurrence_presonly,occurrence,1988-1995,1988,1995,1991.5,1999-2010,1999,2010,2004.5,na,13,NA,0,km/year,NA,no,na,no,no,na,stated,en,E1667,Yamano et al. 2011,10.1029/2010GL046474,"Yamano, H; Sugihara, K; Nomura, K",Rapid poleward range expansion of tropical reef corals in response to rising sea surface temperatures,2011,Geophysical Research Letters,Fig. 2,shifts provided as minimum estimates of expansion rates over the period,NA,na,na,Jorge
1,subcontinental,East Asia,East China,species,Acropora muricata,Animalia,Cnidaria,Hexacorallia,Scleractinia,Acroporidae,Acropora,marine,marine,literature and specimens,latitude,leading edge,occurrence_presonly,occurrence,1988-1995,1988,1995,1991.5,1999-2010,1999,2010,2004.5,na,13,NA,14,km/year,NA,no,na,no,no,na,stated,en,E1667,Yamano et al. 2011,10.1029/2010GL046474,"Yamano, H; Sugihara, K; Nomura, K",Rapid poleward range expansion of tropical reef corals in response to rising sea surface temperatures,2011,Geophysical Research Letters,Fig. 2,shifts provided as minimum estimates of expansion rates over the period,NA,na,na,Jorge
1,entire_japan,Japan,Pacific coast,species,Acropora muricata,Animalia,Cnidaria,Hexacorallia,Scleractinia,Acroporidae,Acropora,marine,marine,literature and specimens,latitude,leading edge,occurrence_presonly,occurrence,1965-1977,1965,1977,1971,1988-1995,1988,1995,1991.5,na,20.5,NA,4,km/year,NA,no,na,no,no,na,stated,en,E1667,Yamano et al. 2011,10.1029/2010GL046474,"Yamano, H; Sugihara, K; Nomura, K",Rapid poleward range expansion of tropical reef corals in response to rising sea surface temperatures,2011,Geophysical Research Letters,Fig. 2,shifts provided as minimum estimates of expansion rates over the period,NA,na,na,Jorge
1,entire_japan,Japan,Pacific coast,species,Acropora muricata,Animalia,Cnidaria,Hexacorallia,Scleractinia,Acroporidae,Acropora,marine,marine,literature and specimens,latitude,leading edge,occurrence_presonly,occurrence,1988-1995,1988,1995,1991.5,1999-2010,1999,2010,2004.5,na,13,NA,0,km/year,NA,no,na,no,no,na,stated,en,E1667,Yamano et al. 2011,10.1029/2010GL046474,"Yamano, H; Sugihara, K; Nomura, K",Rapid poleward range expansion of tropical reef corals in response to rising sea surface temperatures,2011,Geophysical Research Letters,Fig. 2,shifts provided as minimum estimates of expansion rates over the period,NA,na,na,Jorge
1,subcontinental,East Asia,East China,species,Acropora solitaryensis,Animalia,Cnidaria,Hexacorallia,Scleractinia,Acroporidae,Acropora,marine,marine,literature and specimens,latitude,leading edge,occurrence_presonly,occurrence,1988-1995,1988,1995,1991.5,1999-2010,1999,2010,2004.5,na,13,NA,8,km/year,NA,no,na,no,no,na,stated,en,E1667,Yamano et al. 2011,10.1029/2010GL046474,"Yamano, H; Sugihara, K; Nomura, K",Rapid poleward range expansion of tropical reef corals in response to rising sea surface temperatures,2011,Geophysical Research Letters,Fig. 2,shifts provided as minimum estimates of expansion rates over the period,NA,na,na,Jorge
1,entire_japan,Japan,Pacific coast,species,Acropora solitaryensis,Animalia,Cnidaria,Hexacorallia,Scleractinia,Acroporidae,Acropora,marine,marine,literature and specimens,latitude,leading edge,occurrence_presonly,occurrence,1931-1932,1931,1932,1931.5,1965-1977,1965,1977,1971,na,39.5,NA,0,km/year,NA,no,na,no,no,na,stated,en,E1667,Yamano et al. 2011,10.1029/2010GL046474,"Yamano, H; Sugihara, K; Nomura, K",Rapid poleward range expansion of tropical reef corals in response to rising sea surface temperatures,2011,Geophysical Research Letters,Fig. 2,shifts provided as minimum estimates of expansion rates over the period,NA,na,na,Jorge
1,entire_japan,Japan,Pacific coast,species,Acropora solitaryensis,Animalia,Cnidaria,Hexacorallia,Scleractinia,Acroporidae,Acropora,marine,marine,literature and specimens,latitude,leading edge,occurrence_presonly,occurrence,1965-1977,1965,1977,1971,1988-1995,1988,1995,1991.5,na,20.5,NA,5,km/year,NA,no,na,no,no,na,stated,en,E1667,Yamano et al. 2011,10.1029/2010GL046474,"Yamano, H; Sugihara, K; Nomura, K",Rapid poleward range expansion of tropical reef corals in response to rising sea surface temperatures,2011,Geophysical Research Letters,Fig. 2,shifts provided as minimum estimates of expansion rates over the period,NA,na,na,Jorge
1,entire_japan,Japan,Pacific coast,species,Acropora solitaryensis,Animalia,Cnidaria,Hexacorallia,Scleractinia,Acroporidae,Acropora,marine,marine,literature and specimens,latitude,leading edge,occurrence_presonly,occurrence,1988-1995,1988,1995,1991.5,1999-2010,1999,2010,2004.5,na,13,NA,2,km/year,NA,no,na,no,no,na,stated,en,E1667,Yamano et al. 2011,10.1029/2010GL046474,"Yamano, H; Sugihara, K; Nomura, K",Rapid poleward range expansion of tropical reef corals in response to rising sea surface temperatures,2011,Geophysical Research Letters,Fig. 2,shifts provided as minimum estimates of expansion rates over the period,NA,na,na,Jorge
